book,book_class,slice_id,content
9,uncertain,29,havde han mere blik for sin elskede far end for sin egen smerte og ude af sig selv jog han det spyd han tilfældigvis stod med dybt ned foden uden at ænse den fysiske smerte for den nagende sorg for bedre at kunne bære såret sjælen skar han bevidst et dybere sår en del af kroppen derved stillede han på én gang sin tapperhed og sin sorg til skue og optrådte både som ulykkelig søn og som hærdet høvding men bjørn der sad og spillede terning da han modtog meddelelsen om faderens død knugede hånden så hårdt om terningen at blodet sprang fra fingrene og sprøjtede ud over brættet og herved lærte han at skæbnens terning falder endnu mere uberegneligt en den han sad med da ella hørte det mente han at den af de tre der bar sin fars bortgang med størst sjælsstyrke var ham der ingen sønlige følelser havde vist og derfor skulle han vogte sig mest for ivar ivar satte nu kursen mod england men da det gik op for ham at hans flåde ikke var stærk nok til at tage kampen op med fjenden valgte han at satse på listighed frem for dristighed han forsøgte så med et kneb over for ella og bad ham om et stykke land så meget som han kunne spænde om med en hestehud som pant på freden og han fik uden videre hvad han forlangte kongen forestillede sig ikke at det ønske kunne koste ham meget og frydede sig over
9,uncertain,30,at så mægtig en modstander bad om noget ganske småt og ikke noget stort for han troede ikke sådan en lille hud kunne dække meget jord men ivar skar skindet ganske smalle strimler og indkredsede et stykke land stort nok til at anlægge en by så ærgrede ella sig over sin rundhåndethed for først for sent gik det op for ham hvor stort skindet virkelig var og han kunne bedre bedømme huden nu hvor den var delt end dengang den var hel han havde troet at den ville nå omkring et lille uanseligt stykke jord men så nu at den rakte rundt om vidtstrakte arealer men ivar grundlagde en by og fyldte den med tilstrækkelige forsyninger til at modstå en belejring for han ønskede at forsvare den både mod sult og fjender mellemtiden stødte sigvard og bjørn til med en flåde på fire hundrede skibe og de udfordrede åbent kongen til kamp de mødte ham på den fastsatte dag tog ham til fange og lod deres mænd skære et sår af form som en ørn hans ryg begejstrede over at kunne gøre det af med deres grusomste fjende med et billede af den blodtørstigste fugl og de nøjedes ikke med at skære såret de gned også salt det flænsede kød efter på den måde at have gjort det af med ella rejste bjørn og sigvard hjem til deres egne riger mens ivar sad england to år imidlertid blev danskerne hårdnakket ved med at gøre oprør og nu overgav de magten
9,uncertain,31,til to mænd ved navn sigvard og erik der begge var af kongelig slægt regners sønner angreb dem fællesskab ved slesvig med en flåde på sytten hundrede skibe og efter et halvt års kamp lykkedes det dem at besejre dem højene minder stadig om begivenheden ligesom den bugt hvor kampene stod blev berømt for sigvards død bortset fra regners sønner var kongeslægten nu omtrent fuldstændig uddød nu rejste bjørn og erik hjem mens ivar og sigvard slog sig ned danmark for at kunne holde oprørerne kort af sider saxo saxos danmarks historie snor agner satte de til at styre england men englænderne ville ikke have ham og han lod sig tirre til med sigvards hjælp at rydde hele landet for indbyggere for han foretrak at agerlandet groede til af vanrøgt uden folk til at dyrke det frem for at det opfødte en genstridig befolkning han forvandlede øens fede jorder til triste ødemarker og mente det var bedre at herske over et mennesketomt land end et uregerligt land senere ville han hævne erik der havde mistet livet ovre sverige som følge af en vis østens ondskab men netop som han satte alt ind på at hævne en anden bukkede han selv under for fjenden netop som han ivrigt forsøgte at gengælde sin brors mord kom han til at ofre sit eget liv på broderkærlighedens alter sigvard blev så på det samlede danske ting enstemmigt valgt til at overtage sin fars rige og efter de mange blodige sejre han havde vundet vidt
9,uncertain,32,og bredt var han nu tilfreds med den berømmelse han kunne få derhjemme nu ville han hellere være kendt for fredelige beskæftigelser end for krigeriske han opgav livet felten og den iltre voldshersker blev en påpasselig fredsforkæmper der satte lige så stor ære ro og fred som han før havde sat et hav af sejre og skæbnen støttede dette skift livsholdning en sådan grad at ligesom han ikke overfaldt andre var der nu heller ingen andre der overfaldt ham da han døde efterlod han sig sønnen erik der kun var et ganske lille barn han arvede sin fars fornemme slægt men hverken hans rige eller hans fred sagen var at en anden erik haralds bror blæste på hvor ung han var invaderede sit fædreland med en flok oprørere og tilegnede sig kronen han skammede sig ikke det mindste over at udfordre den retmæssige hersker på trods af at han kun var et barn og tiltage sig en magt han ingen adkomst havde til og beviste netop derved hvor uværdig han var til kongemagten når han kunne finde på at stjæle den fra et forsvarsløst barn sådan berøvede han drengen hans rige og sig selv sin ære og ved at svinge sine våben mod en vugge mistede han sin sidste rest af mandighed for hvor grådighed og magtbegær brænder lys lue er der ikke plads til slægtsfølelse men den umenneskelige handling blev mødt med himlens straf for mellem ham og guttorm haralds søn kom det kort efter til et slag så
9,uncertain,33,blodigt at de begge faldt og talløse andre med dem og derved var den danske kongeslægt ved det ene grufulde drab efter det andet svundet ind til en eneste overlevende nemlig sigvards søn det var hans slægtninges fald der bragte ham til magten så for ham var der mere held ved at familiens medlemmer døde end hvis de var forblevet live og nu vendte han ryggen til de andre mulige forbilleder og trådte stedet sin farfars fodspor for han viste sig straks som en ivrig udøver af sørøverhåndværket og hvor ville man dog ønske at han ikke også havde arvet regners ustyrlige væsen når det kom til at udrydde kristendommen for med stor ihærdighed torterede og henrettede han hvert eneste gudfrygtigt menneske eller han tog alt hvad de ejede fra dem og dømte dem til landsforvisning men der er jo ingen grund til at beklage sig over hans første tid når jeg må rose den sidste for et liv der begynder uanstændigt men får en smuk udgang er langt bedre end et der indledes fortjenstfuldt men udarter til synd og udskejelser for erik fulgte ansgars gode og velgørende råd opgav sine gudsbespottende af sider saxo saxos danmarks historie vildfarelser sonede alt hvad han sin arrogance havde gjort sig skyld af synder og gjorde nu en lige så stor indsats for at fremme kirken som han før havde gjort for at håne den så ikke alene indsugede han villigt en sundere lære han vaskede også sin ungdoms skampletter bort med sin
9,uncertain,34,sidste tids renhed ved sin død efterlod han sig sønnen knud som han havde fået med guttorms datter haralds barnebarn så længe han var lille var der behov for en formynder både for barnet og for riget men da de fleste følte at det enten var en utaknemmelig eller en uoverkommelig opgave blev det besluttet at trække lod om hvem det skulle være for de klogeste af danskerne var særdeles nervøse ved selv at træffe en beslutning så betydningsfuld en sag og stolede mere på skæbnen end på deres egen mening derfor ville de hellere lade valget afhænge af tilfældet end af moden overvejelse resultatet blev at en vis enni gnup en mand med en stærk og ubestikkelig karakter blev tvunget til at tage dette byrdefulde hverv på sine skuldre påtage sig det embede lodtrækningen havde tildelt ham og beskytte såvel den hele samlede befolkning som den ene lille konge vuggen derfor er der også nogle mindre historisk kyndige der giver ham plads midt selve kongerækken da knud var kommet forbi barndommen og havde nået en voksen alder skød han de mænd til side der havde været så venlige at fungere som opdragere for ham og fra at have været stort set opgivet udviklede den unge mand sig mod forventning til en retskaffen konge som man ikke kan sige andet ufordelagtigt om end at han forlod dette liv uden at have modtaget kristendommens symboler derefter overgik kongemagten til hans søn frode han havde stort held krig og kamp og nåede
9,uncertain,35,så vidt at han ligefrem fik de lande der tidligere havde revet sig fri af dansk herredømme tvunget tilbage under det gamle åg og forpligtet til lydighed ligesom før tiden han lod sig også højtideligt døbe ovre england som på det tidspunkt havde været kristent længe og da han ønskede at hans egen frelse også skulle komme hele folket til gode bad han agapitus der på den tid var kirkeleder byen rom om at lære danskerne om gud men inden hans bønner kunne blive opfyldt blev han selv revet bort for hans død indtraf inden delegationen fra rom nåede frem men viljen var der selv om resultatet udeblev og han har sikkert fået lige så stor belønning fra det høje for sine fromme hensigter som andre får for en fuldbyrdet gerning hans søn gorm som fik tilnavnet den engelske fordi han var født england besteg kongetronen dér på øen efter faderens død men den lykke der kom let holdt kort for da han tog over fra england til danmark for at ordne forholdene dér kom et kort fravær til at betyde et langvarigt tab englænderne så nemlig hans bortrejse som en lejlighed til at vinde deres frihed så de lagde fællesskab planer om at rive sig løs fra danskerne og fik lige med ét modet til at gøre oprør men jo mere hadsk englænderne afviste ham jo mere trofast stod danskerne bag ham sådan greb han grådigt efter magten to riger men samme øjeblik han sikrede sig det ene mistede
9,uncertain,36,han uigenkaldeligt det andet og han gjorde aldrig noget alvorligt forsøg på at vinde det tilbage så svært er det at holde sammen på meget store riger af sider saxo saxos danmarks historie efter ham blev hans søn harald konge danmark men han har fået sig et temmelig dunkelt eftermæle og har ikke udført nogen store bedrifter som man kan mindes hvilket skyldes at han mere holdt kongedømmet ved lige end udbyggede det efter ham kom gorm på tronen en mand der altid var fjendtligsindet over for kirken og opsat på at udrydde enhver respekt for de kristne som om de var de modbydeligste umennesker han plagede alle tilhængere af den tro med alverdens vold og overgreb og holdt aldrig op med at forfølge dem med al den mistænkeliggørelse han kunne finde på for at give helligdommene deres gamle kult tilbage jævnede han ligefrem den kirke som de troende havde bygget på byen slesvigs grund med jorden som om den var ugudelighedens egen bolig for sådan kunne han straffe dem han ikke selv kunne nå ved at ødelægge deres hellige bygning han blev regnet for en usædvanlig høj mand men var til gengæld ikke besiddelse af et sind der stod mål med hans legeme han havde nemlig nok det rige han besad og førte sig ikke voldsommere frem end det krævede hvilket betød at han interesserede sig mere for at bevare sin værdighed end at øge den holdt på at det var bedre at forsvare sit eget end at forgribe
9,uncertain,37,sig på andres og bekymrede sig mere om at hæge om det han havde end at hige efter mere da stormændene på et tidspunkt rådede ham til at gifte sig friede han til den engelske konge æthelreds datter thyra men hun der stod højt over andre kvinder både myndighed og dygtighed meddelte ham at hun kun ville gifte sig med ham hvis hun fik danmark morgengave og på den betingelse blev hun så forlovet med gorm men den nat hun første gang besteg ægtesengen bad hun indtrængende sin brudgom om at lade hende forblive jomfru tre dage for hun var fast besluttet på ikke at have seksuelt samkvem med ham før hun en drøm havde fået et varsel om at der ville komme børn deres ægteskab hun spillede altså kysk for at udskyde ægteskabets fuldbyrdelse skjulte sin intention om at undersøge fremtiden bag en maske af blufærdighed og udskød elskovsakten for under dække af påstået undseelse at lodde muligheden for at føre slægten videre andre forestiller sig at det var for at vinde sin ægtefælle for kristendommen at hun forhalede ægtesengens fristelser men selv om den unge mand brændte af længsel efter hende ville han alligevel hellere give efter for hendes tilbageholdenhed end for sit eget begær for han holdt på at det var mere værdigt at styre sine lyster om natten end at affærdige sin venindes tårevædede appeller den tro at hendes bønner bundede blufærdighed skønt de virkeligheden var kold beregning og sådan endte det med at han der
9,uncertain,38,burde have spillet rollen som ægtemand stedet gav den som dydens vogter for ikke fra ægteskabets første dag at blive kendt som en liderlig karl der fulgte sine lyster snarere end sin egen fornemmelse for anstændighed og for ikke sit glødende begær at forgribe sig på pigen før han fik lov undlod han ikke alene at røre af sider saxo saxos danmarks historie hende som hun lå der ved siden af ham han lagde også et draget sværd imellem dem og gjorde sengen sit sovekammer til et opdelt fællesleje for sig og sin hustru men snart efter havde han en lykkelig drøm der gav ham en forsmag på den nydelse han godvilligt havde udsat mens han lå sin dybeste søvn forekom det ham at han så to fugle den ene noget større end den anden flyve ud fra sin kones skød de fløj til vejrs og svingede sig hurtigt op mod himlen men vendte tilbage ganske kort tid efter og satte sig til hvile hos ham en på hver sin hånd efter et kort hvil kastede de sig igen både anden og tredje gang ud luften på udbredte vinger men den sidste gang vendte den mindste af dem alene tilbage med blodige fjer rædselsslagen ved synet udstødte han stadig dyb søvn et klageskrig der rungede gennem hele huset da tjenerne spurgte hvad der var sket fortalte han om sin drøm og thyra der nu regnede med at hun ville blive velsignet med børn tabte straks lysten til at udsætte brylluppet
9,uncertain,39,længere og var nu lige så opsat på at opgive sin afholdenhed som hun før havde været ivrig efter at opnå den så hun slog om fra kyskhed til kærlighed gav sin mand den glæde at få lov til at tage hende og belønnede hans selvbeherskelse ved uden begrænsninger at åbne sin seng for ham men som hun sagde hun var aldrig blevet hans hustru hvis ikke disse dunkle drømmesyner havde givet hende sikker vished for at hun kunne få børn sådan lykkedes det hende ved en både snedig og usædvanlig plan at skaffe sig viden om sit fremtidige afkom ved hjælp af fingeret blufærdighed og hendes formodninger gik da også opfyldelse for kort efter havde hun den lykke at blive mor til harald og knud så snart de to var blevet voksne drog de ud med en flåde og tæmmede de overmodige vendere og heller ikke england lod de være fred for den slags overfald men æthelred blev begejstret for sine børnebørns store evner han nød nærmest deres voldshandlinger og tog deres grufulde overgreb som en storslået vennetjeneste han satte større pris på deres tapperhed end på deres familiefølelse og anså det for langt mere ærefuldt at blive udfordret af fjender end at blive feteret af kujoner for deres dristige optræden så han en slags prøve på deres fremtidige mandsmod han kunne nemlig dårligt være tvivl om at de engang ville komme til at angribe fremmede folk når de nu kom så frygtløst efter deres mødrene arv faktisk holdt
9,uncertain,40,han så meget mere af overgreb end af opmærksomheder at han forbigik sin datter og indsatte dem sit testamente som arvinger til england og altså ikke betænkte sig på at lægge større vægt på at han var bedstefar end at han var far hvilket var klogt nok eftersom han vidste at det er en hel del bedre at have mænd til at styre et rige end kvinder og holdt på at man måtte skelne klart mellem hans værgeløse datter og hans tapre dattersønner derfor havde thyra heller ikke ondt af at hendes sønner skulle arve hendes far mens hun selv blev gjort arveløs at de blev foretrukket var hendes øjne snarere en ære for hende selv end en skam de to drog på mange sørøvertogter og samlede sig store rigdomme og med deres vældige selvtillid fik de også lyst til at lægge hånd på irland mens de belejrede dublin som man regnede for områdets hovedstad listede landets konge sig ud en skov der lå op ad byen med en lille håndfuld dygtige bueskytter knud var på det tidspunkt optaget af natlige sportskampe sammen med en stor mængde af sine krigere og fra sit lumske baghold ramte kongen ham på lang afstand med en pil der borede sig ind brystet på ham og gav ham et dødeligt sår af sider saxo saxos danmarks historie knud blev bange for at hans ulykke skulle vække for stor jubel blandt fjenderne og ville derfor skjule at han var dødeligt såret så det sidste han
9,uncertain,41,fik fremstammet var at de skulle gøre deres lege færdig uden postyr med den list opnåede han at danskerne erobrede irland inden irerne hørte om hans død hvem ville ikke sørge over en sådan mands død en mand hvis kloge råd levede længere end ham selv og bragte hans krigere sejren danskerne stod nemlig en yderst kritisk situation og var nær ved at give op over for de farer der truede men fordi de adlød deres døende hærfører kunne de snart efter triumfere over de mænd de før havde frygtet på det tidspunkt var gorm nået til enden af sit liv en lang årrække havde han også været blind og nu hvor hans alder havde nået et menneskelivs yderste grænse bekymrede han sig langt mere om sine sønners liv og udvikling end om den smule tilværelse han selv havde tilbage og så højt elskede han sin ældste søn at han svor på at han ville dræbe den første der bragte ham besked om hans død da nu thyra fik sikker underretning om at han var død og ingen turde sige det ligeud til gorm greb hun til en list og meddelte handling hvad hun ikke vovede at udtrykke ord hun tog den kongelige dragt af sin mand og hængte en lurvet og ussel om ham ligesom hun også viste ham andre tegn på sorg der kunne lede hans tanker hen på årsagen til bedrøvelsen den slags brugte man gamle dage forbindelse med begravelser hvor det barske tøj skulle vidne om
9,uncertain,42,den bitre sorg da udbrød gorm er det knuds død du meddeler mig og thyra svarede den melder du og ikke jeg med de ord slog hun sin mand ihjel og gjorde sig selv til enke og derved kom hun til at sørge over sin mand og sin søn på samme tid så ved at gøre sin mand bekendt med sønnens skæbne blev hun årsag til at de fulgtes døden så hun fik lov til på en gang at fælde sine tårer ved to begravelser og græde som hustru for en og som mor for den anden til trods for at hun netop da trængte mere til trøst og støtte end til sorg og ulykke
10,late,0,tiende bog ved gorms død arvede harald magten og den position ønskede han at leve op til med opsigtsvækkende bedrifter så han drog på sørøvertogt mod øst og udfordrede det landomkransende hav men mellemtiden døde nu også æthelred og selv om harald høstede stort udbytte af sin indbringende virksomhed beredte bedstefaderens død ham så store ærgrelser at det til en vis grad overskyggede glæden ved sørøveriet for jo større rigdomme skæbnen overøste ham med hos barbarerne jo større rigdomme mistede han england hvad han vandt udefra mistede han af sin arv derhjemme æthelreds søn æthelstan der var blevet forbigået sin fars testamente satte sig nemlig forbitret op imod det dokument hvor harald blev udpeget til arving så han erklærede sin fars vilje for ugyldig og satte sin egen igennem af sider saxo saxos danmarks historie den norske konge syntes det var kreperligt at hele dette vældige rige skulle tilfalde så tåbelig en person og begav sig derfor selv til øen med en flåde for at tage magten æthelstan indså at han var ham militært underlegen og havde ikke den ringeste tiltro til et eventuelt slag han valgte derfor medgørlighed frem for krig og forsøgte at indsmigre sig hos fjenden med vennetjenester når han nu ikke kunne jage dem ud med magt ikke alene modtog han kongen med de venligste miner og med forekommende ord for at være sikker på at befri sit fædreland fra de fjendtlige tropper lovede han ham også at bekoste en uddannelse til hans søn håkon der
10,late,1,på det tidspunkt endnu var ganske lille og at indsætte ham sit testamente som arving til riget det var et tilbud han først og fremmest gav for at kunne skaffe sig militær hjælp fra nordmændene mod harald for sin rædsel for haralds grusomhed følte han at det var klogere selv at vælge sig en arving der kunne råde bod på hans barnløshed end at afvente en der kom med vold hans modstander tog uden betænkning imod tilbudet han gik ind på de foreslåede betingelser og stolede så meget på mandens hæderlighed at han uden betænkeligheder betroede ham den søn som han elskede højere end sit eget liv uden at have afprøvet hans troværdighed herefter trak harald sine styrker hjem fra de østlige egne men selv om han kunne have gode juridiske grunde til at sætte sig op imod det hans onkel havde gjort bed han harmen sig og lod hans ærgerrighed passere ustraffet han foretrak at afskrive sin retmæssige ejendom med samvittigheden behold frem for at bemægtige sig den med grusomhed og vold ikke så længe efter fik håkon underretning om at hans far var død han var færd med at sætte sejl for at rejse da han blev indhentet af æthelstan der af al kraft kaldte ham tilbage og han bjærgede derfor sejlene igen og lagde skibet nærmere ind under land han gik ud fra at han skulle have endnu en formaning om god opførsel oven alt det han daglig var blevet belært om og fik da også at
10,late,2,høre at han ved fester ikke måtte se sørgmodig ud men skulle se rundt på sine venner med et muntert blik det var nemlig vigtigt for æthelstan når han nu havde givet ham så mange andre regler om høvisk opførsel at han også kendte til passende opførsel ved gilder norge blev håkons ved hans fars død og ved hans opdragers bortgang kort tid efter faldt også england hans hænder nu blev harald nervøs for at hans overbærenhed over for uretten som hidtil var blevet taget som et udslag af familiefølelse for fremtiden snarere skulle blive hængt ud som fejhed at det der var selvbeherskelse skulle blive set som en personlig brist derfor besluttede han sig for første omgang at svække håkon med oprør norge ud fra den tankegang at når først håkons hjemlige styrker var besejret ville det være lettere at knuse dem der lå det fremmede og da han med al sin kongelige myndighed havde gjort det af med barbarerne og vendte tilbage til danmark blev han modtaget af harald gunhilds søn der netop kom for at anmode om hjælp mod håkon og lovede at betale skat hvis hjælpen fra danmark gav hans side den fornødne forstærkning han mødte da også en yderst kritisk situation stor mildhed og velvilje fra kongen til hjælp sin kamp fik han nemlig evind og karlhøfde med en flåde på tres skibe han kunne således tage derfra med al den hjælp han havde bedt om og det endte med at hans tillid til danskernes
10,late,3,hjælp var større end hans frygt for egen modgang af sider saxo saxos danmarks historie nu sejlede han så tilbage og da han ikke havde tilstrækkelig styrke til et søslag mødte han fjenden til lands under dette slag opfordrede evind håkon til at træde frem forreste række blandt de kæmpende da så håkon gav sig tydeligt til kende huggede evind efter ham med en kæmpemæssig økse og han havde ramt ham hvis ikke en af hans hirdmænd med sin egen krop havde lagt sig vejen for hugget mod kongen ham ramte evinds økse med så stor kraft at den kløvede hans krop midt igennem uden at møde nogen modstand mellem lemmerne den borede sig dybt ned jorden og da evind lagde sig på knæ for at trække den op igen trådte håkon op på liget af den dræbte kriger og gennemborede ham med sit sværd det er svært at sige hvem af de to der udviste den største trofasthed den ene ofrede sit eget liv for at frelse kongens den anden opvejede sin redningsmands død med en storslået hævn en hævn for den mands død ved hvis hjælp han selv var undsluppet sin skæbne og kan der tænkes noget mere strålende end denne krigers bedrift han satte en andens overlevelse højere end sin egen gik frivilligt døden for sin hærfører og ofrede sit eget ene liv for at afbøde en trussel mod alle sine kammeraters imidlertid kom nu thoralv til ham havde håkon lagt baghold for at kunne falde fjenderne
10,late,4,ryggen og et direkte angreb på deres hær lykkedes det ham at slå karlhøfde ihjel og danskerne på flugt på den måde afgjorde én mands død de øvriges skæbne men håkon var bange for at presse de flygtende for hårdt og tog den kloge beslutning at stramme grebet om sine mænd ellers kunne en uforsigtig kriger dumdristighed blive skyld at sejrherrerne led de besejredes skæbne eftersom mandefaldet var lige stort på begge sider havde begge sider en vis succes slaget for selv om den ene part syntes nærmere ved sejren var deres tab fuldt på højde med de andres mens håkon nu var på vej tilbage til skibene skete et ufatteligt under oppe luften kom et spyd til syne det fór hid og did deroppe på må og få og fyldte alle der så det med lige så stor frygt som forundring det så ud som om spydet blev rystet rådvildt forskellige retninger som om det søgte efter det rette sted at forvolde et sår mens alle stod fuldkommen lamslåede over dette tegn uden den ringeste ide om hvad noget så mærkværdigt kunne varsle faldt spydet pludselig og lod den fare alle frygtede ramme håkon alene der er dem der mener at det var haralds mor gunhild der med trolddom havde kaldt spydet frem for at hævne sin søns nederlag resultatet var at harald ved sin modstanders uventede død kunne gribe magten og de følgende tre år betalte han som lovet skat til danskerne som bevis på sin troskab på
10,late,5,samme tid havde styrbjørn en søn af den svenske kong bjørn mistet sit rige til sin onkel olofs søn erik og han rejste nu sammen med sin søster gyrid til harald thyras søn for ydmygt at anmode om hjælp han fandt ham yderst imødekommende over for en af sider saxo saxos danmarks historie venskabsforbindelse ikke mindst da han gavmildt lovede harald at han kunne få den omtalte søster som hustru senere erobrede harald vendernes land og bemandede områdets mægtigste by julin med en passende styrke af krigere under kommando af styrbjørn disse mænd opnåede stor berømmelse for deres dristige sørøvertogter og efterhånden som de besejrede de omkringboende folk nåede de så vidt deres grusomhed at nordhavet overalt betød død og ødelæggelse for de søfarende dette styrkede danmarks magtstilling mere end nogen militær aktion til lands blandt disse sørøvere var bo ulf karlsevne sigvald og adskillige andre som jeg ikke vil remse op på skrift eftersom det snarere ville være kedsommeligt end underholdende imens plagede hævntørsten styrbjørn han ville gengælde den uret han havde lidt og fik løfte om støtte fra harald til at lade sin vrede over det han havde mistet få frit løb over for eriks forhadte herredømme harald var på vej mod halland den anledning da han fik underretning om en invasion fra tyskland under ledelse af kejser otto ved den besked kølnedes hans iver for at generobre andres ejendom til fordel for et forsvar for hans egen hjemlige kampe prioriterede han højere end planlagte stridigheder det fremmede
10,late,6,og han satte nu over hals og hoved kursen tilbage mod jylland for at komme de overfaldne til hjælp mens harald endnu var på vej og jylland stod uden kongens ledelse var kejseren trængt helt op gennem landet uden at møde modstand da limfjorden som dengang afskar vendsyssel fuldstændig forhindrede videre fremmarch kastede han sin lanse bølgerne hvorefter han vendte om og drog tilbage mod ejderen og ikke nok med det tilbagetoget mindede ganske om en flugt da han kastede sit spyd vandet for at efterlade et mindesmærke gav han sundet sit navn men lige så farlig han havde virket da han gik til angreb lige så betydningsløs forekom han da han forsvandt harald satte efter de sidste retirerende fjender med stor voldsomhed og dræbte eppe lederen af bagtroppen og hvem han ellers kunne få fat mellemtiden lod styrbjørn sig provokere af hånlige bemærkninger fra sine krigere til noget så dumdristigt som at forlade sig på sine egne mænds styrke stedet for at vente på at kongens tropper vendte tilbage og derved gik han sin egen undergang møde han indlod sig hovedkulds kamp var uforsigtig nok til at tirre svenskerne og blev dræbt en mand der en kritisk situation lader sig lede af andres dumdristighed og ikke af sin egen sunde dømmekraft strækker selv halsen frem til fjendens hug efter disse begivenheder ønskede thyra at sikre fædrelandet bedre mod hemmelige indfald fra udenlandske fjender og hun tog fat på at afgrænse det med en vold og en grav hele vejen
10,late,7,fra slien til vesterhavet og oven på denne grundvold byggede hun et umådelig solidt forsvarsværk af jord senere har kong valdemar og absalon det danske folks ærkebiskop vist tilsvarende hengivenhed over for fædrelandet ved oven på denne vold at anlægge en mur af teglsten de foretrak at udbedre de steder hvor den gamle vold var ved at falde sammen med et helt nyt og mere solidt anlæg frem for at lade den forfalde stadig mere fremtiden den oprindelige vold brugte de derfor som fundament da de med mandlig kyndighed fuldførte hvad de kvindelige evner havde iværksat men ikke fuldbragt de var sig bevidst at de var en af sider saxo saxos danmarks historie kvindes indsats overlegne og deres værk blev da også så meget mere fremragende samme thyra der bag sit kvindelige ydre besad en mands mod befriede også skåne fra byrdefulde skatteforpligtelser under svensk herredømme ved således at holde fjenden borte til den ene side med mure til den anden med våben skænkede hun fædrelandets forskellige grænser lige god beskyttelse norge var harald mellemtiden død hans søn håkon ønskede at frigøre sit fædreland for den vanærende skattepligt han havde arvet og da han hørte om kejserens optræden jylland gav det ham håb om at harald ville være optaget af krig med tyskerne nogen tid derfor havde han nu den frækhed at vægre sig ved at betale tillid til sachsernes våben snarere end til sin egen styrke men harald bilagde sin strid med kejseren og sluttede sig til den katolske
10,late,8,tro og skaffede således sit rige fred med gud såvel som med mennesker samtidig med at han gjorde håkons tomme forhåbninger til skamme befriede han således sig selv for en falsk tro og sit fædreland for krig da han hørte om håkons troskabsbrud besluttede han at den unge nordmands opsætsighed skulle straffes hårdt og så meget desto hårdere eftersom han selv havde kaldt på straffen med sin uforskammede opførsel over for harald for at hævne denne fornærmelse sendte han derfor en flok af sørøverne fra julin imod ham under ledelse af bo og sigvald da håkon fik overblik over deres styrker forstod han at han stod over for en uoverstigelig opgave eftersom han ikke havde mandskab til at tage imod angrebet og nu kan man sige at han opgav menneskelig hjælp og stedet vendte sig mod den guddommelige idet han forsøgte at vinde gudernes støtte med et aldeles uhørt offer han havde to sønner begge med store evner dem førte han nu til alteret som var de offerdyr og der slagtede han dem på den mest oprørende vis for at sikre sig sejren han betænkte sig ikke på at betale for magten med sin egen slægts undergang og kunne bedre leve uden faderskab end fædreland men kan man tænke sig noget tåbeligere end denne konge der var rede til at købe krigslykken med mord på sin egen familie at betale med drabet på to elskede børn for det usikre udfald af et enkelt slag og at skænke guderne sin egen
10,late,9,barnløshed som gave for at opnå deres støtte krigen resultatet sås da danskerne indledte et søslag mod ham hvor de end satte deres angreb ind blev de modtaget af en voldsom uvejrssky der voldte dem lige så stor skade som var det fjenden selv dertil kom et frygteligt skybrud der med uhørt kraft piskede hagl ned over vores folks hoveder det var som om skyen bombarderede dem med pilespidser de kunne intet som helst se og kampen mod elementerne føltes hårdere end kampen mod fjenden udfaldet blev at nordmændene havde heldet med sig mere på grund af vejret end deres egen styrke og at danskerne som tydeligt mærkede at de havde gudernes vrede imod sig flygtede inden det kom til blodsudgydelse af sider saxo saxos danmarks historie blandt danskerne blev karlsevne og sigvald taget til fange af sejrherrerne og selv om de havde ydet en aldeles strålende indsats under kampen indlagde de sig endnu større berømmelse lænker end slaget håkon ønskede at danne sig et bedre indtryk af den danske ungdoms berømte tapperhed og tilkaldte to mænd der skulle afprøve fangernes selvbeherskelse nøjere rygtet sagde nemlig at de af naturen havde så stor sjælsstyrke at de ikke så meget som løftede et øjenbryn hvis man slog dem ansigtet og ikke lod sig mærke med noget hvor meget man end man tirrede og tævede dem som en prøve på dette fik først sigvald et vældigt kølleslag af én hirdmand uden så meget som at blinke med øjnene tværtimod jo frygteligere hans
10,late,10,mod blev sat på prøve jo mindre ville han bøje sig for sin skæbne og den andens sjælsstyrke var ikke mindre for da den anden hirdmand svingede en økse mod karlsevnes hoved sendte han ham gulvet med et spark og til trods for at han var lænket snappede han midt et hug det våben der truede hans egen hals ud af hænderne på den anden og huggede hovedet af ham han havde fældet modigt kom han faren forkøbet med et lige så håndfast som hurtigt indgreb selv midt lænkernes raslen mistede fangens mod aldrig sin styrke ja og selv midt de groveste forhånelser gav han prøver på sit mod og mere strålende prøver jo hidsigere han hørte skæbnen rase imod sig hverken dødens nærhed eller lænkernes hån formåede at hindre ham at vise ukuelig tapperhed sin forundring over deres selvbeherskelse ville tyrannen hellere bruge dem som de gode krigere de var end straffe dem og han tilbød derfor at de kunne slippe for straf hvis bare de ville tjene hans side trofast og loyalt men deres øjne ville det være uværdigt at lade sig tvinge til lydighed for at redde livet eftersom troskab over for andre betød mere for dem end deres eget liv derfor havde de kun hån tilovers for tilbudet og de nægtede at gå med til en vanærende aftale for at købe sig et længere liv da håkon så det besluttede han for ikke at stå som den der straffer selvbeherskelse stedet for at påskønne den at
